criterion,splitter,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,random_state,max_leaf_nodes,min_impurity_decrease,min_impurity_split,class_weight,ccp_alpha,score,AOD,TPR,FPR,counter,timer,write_file
entropy,best,,4,2,0.33085560233394046,,2019,,0.0,0.0,,0.05030308080665047,0.8827744846500929,0.0,0.0,0.0,97,35.71031880378723,"./trained_models/decisionTree_bank_1_entropy_best_None_4_2_0.33085560233394046_None_2019_None_0.0_None_0.05030308080665047.pkl"
entropy,random,,4,2,0.498608019853521,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,98,36.06411099433899,"./trained_models/decisionTree_bank_1_entropy_random_None_4_2_0.498608019853521_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,2,0.29682198339104665,auto,2019,,0.0,0.0,,0.578257889679678,0.8827744846500929,0.0,0.0,0.0,99,36.42098689079285,"./trained_models/decisionTree_bank_1_gini_best_None_4_2_0.29682198339104665_auto_2019_None_0.0_None_0.578257889679678.pkl"
entropy,random,,4,2,0.498608019853521,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,100,36.772772789001465,"./trained_models/decisionTree_bank_1_entropy_random_None_4_2_0.498608019853521_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,2,0.498608019853521,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,101,37.126474380493164,"./trained_models/decisionTree_bank_1_entropy_random_None_4_2_0.498608019853521_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,2,0.498608019853521,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,102,37.481605052948,"./trained_models/decisionTree_bank_1_entropy_random_None_4_2_0.498608019853521_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,2,0.498608019853521,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,103,37.83339214324951,"./trained_models/decisionTree_bank_1_entropy_random_None_4_2_0.498608019853521_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,2,0.498608019853521,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,104,38.187575340270996,"./trained_models/decisionTree_bank_1_entropy_random_None_4_2_0.498608019853521_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,3,0.498608019853521,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,105,38.540534257888794,"./trained_models/decisionTree_bank_1_entropy_random_None_4_3_0.498608019853521_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,5,3,0.498608019853521,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,106,38.89414143562317,"./trained_models/decisionTree_bank_1_entropy_random_None_5_3_0.498608019853521_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,5,3,0.498608019853521,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,107,39.24649095535278,"./trained_models/decisionTree_bank_1_entropy_random_None_5_3_0.498608019853521_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,5,3,0.3180254734323303,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,108,39.59913396835327,"./trained_models/decisionTree_bank_1_entropy_random_None_5_3_0.3180254734323303_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,3,0.3180254734323303,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,109,39.953797817230225,"./trained_models/decisionTree_bank_1_entropy_random_None_4_3_0.3180254734323303_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,3,0.3180254734323303,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,110,40.309168100357056,"./trained_models/decisionTree_bank_1_entropy_random_None_4_3_0.3180254734323303_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,3,0.3180254734323303,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,111,40.66181969642639,"./trained_models/decisionTree_bank_1_entropy_random_None_4_3_0.3180254734323303_sqrt_2019_None_0.0_None_0.0.pkl"
gini,random,,5,3,0.20127186382531248,,2019,,0.0,0.0,,0.4279413866367447,0.8827744846500929,0.0,0.0,0.0,112,41.02287435531616,"./trained_models/decisionTree_bank_1_gini_random_None_5_3_0.20127186382531248_None_2019_None_0.0_None_0.4279413866367447.pkl"
gini,random,6,3,3,0.10274760340083124,log2,2019,,0.0,0.0,,0.19659588270188696,0.8827744846500929,0.0,0.0,0.0,113,41.380106687545776,"./trained_models/decisionTree_bank_1_gini_random_6_3_3_0.10274760340083124_log2_2019_None_0.0_None_0.19659588270188696.pkl"
entropy,random,,4,3,0.3180254734323303,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,114,41.734994888305664,"./trained_models/decisionTree_bank_1_entropy_random_None_4_3_0.3180254734323303_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,3,0.3180254734323303,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,115,42.084513902664185,"./trained_models/decisionTree_bank_1_entropy_random_None_4_3_0.3180254734323303_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,3,0.3180254734323303,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,116,42.44544196128845,"./trained_models/decisionTree_bank_1_entropy_random_None_4_3_0.3180254734323303_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,3,0.3180254734323303,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,117,42.79862833023071,"./trained_models/decisionTree_bank_1_entropy_random_None_4_3_0.3180254734323303_sqrt_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,3,0.3180254734323303,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,118,43.156357288360596,"./trained_models/decisionTree_bank_1_entropy_random_None_4_3_0.3180254734323303_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,3,0.3180254734323303,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,119,43.508949518203735,"./trained_models/decisionTree_bank_1_entropy_random_None_4_3_0.3180254734323303_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,3,0.3180254734323303,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,120,43.8658504486084,"./trained_models/decisionTree_bank_1_entropy_random_None_4_3_0.3180254734323303_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,13,4,3,0.3180254734323303,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,121,44.22132205963135,"./trained_models/decisionTree_bank_1_entropy_random_13_4_3_0.3180254734323303_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,5,4,3,0.3180254734323303,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,122,44.57369303703308,"./trained_models/decisionTree_bank_1_entropy_random_5_4_3_0.3180254734323303_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,18,4,3,0.3180254734323303,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,123,44.93106961250305,"./trained_models/decisionTree_bank_1_entropy_best_18_4_3_0.3180254734323303_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,10,4,3,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,124,45.30202555656433,"./trained_models/decisionTree_bank_1_entropy_best_10_4_3_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,best,20,4,3,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,125,45.6667160987854,"./trained_models/decisionTree_bank_1_entropy_best_20_4_3_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,random,12,4,3,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,126,46.02673959732056,"./trained_models/decisionTree_bank_1_entropy_random_12_4_3_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,random,18,5,3,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,127,46.38476204872131,"./trained_models/decisionTree_bank_1_entropy_random_18_5_3_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,random,16,5,3,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,128,46.74404740333557,"./trained_models/decisionTree_bank_1_entropy_random_16_5_3_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,random,17,5,3,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,129,47.10380578041077,"./trained_models/decisionTree_bank_1_entropy_random_17_5_3_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,best,10,5,3,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,130,47.47110962867737,"./trained_models/decisionTree_bank_1_entropy_best_10_5_3_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,random,18,5,3,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,131,47.82890295982361,"./trained_models/decisionTree_bank_1_entropy_random_18_5_3_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,random,15,5,4,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,132,48.18627214431763,"./trained_models/decisionTree_bank_1_entropy_random_15_5_4_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,random,5,5,4,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,133,48.54238724708557,"./trained_models/decisionTree_bank_1_entropy_random_5_5_4_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,best,5,5,4,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,134,48.90763020515442,"./trained_models/decisionTree_bank_1_entropy_best_5_5_4_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,best,20,5,4,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,135,49.274516582489014,"./trained_models/decisionTree_bank_1_entropy_best_20_5_4_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,best,14,5,4,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,136,49.643786907196045,"./trained_models/decisionTree_bank_1_entropy_best_14_5_4_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
gini,best,,5,3,0.4952934691017204,log2,2019,,0.0,0.0,,0.6737184533765285,0.8827744846500929,0.0,0.0,0.0,137,49.99672770500183,"./trained_models/decisionTree_bank_1_gini_best_None_5_3_0.4952934691017204_log2_2019_None_0.0_None_0.6737184533765285.pkl"
entropy,best,10,5,4,0.3180254734323303,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,138,50.3674259185791,"./trained_models/decisionTree_bank_1_entropy_best_10_5_4_0.3180254734323303_None_2019_None_0.0_None_0.0.pkl"
entropy,best,15,5,4,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,139,50.72786498069763,"./trained_models/decisionTree_bank_1_entropy_best_15_5_4_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
entropy,random,9,5,4,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,140,51.08627200126648,"./trained_models/decisionTree_bank_1_entropy_random_9_5_4_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
entropy,random,6,5,3,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,141,51.44246983528137,"./trained_models/decisionTree_bank_1_entropy_random_6_5_3_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
entropy,random,11,5,1,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,142,51.80148673057556,"./trained_models/decisionTree_bank_1_entropy_random_11_5_1_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
entropy,random,,5,1,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,143,52.15902042388916,"./trained_models/decisionTree_bank_1_entropy_random_None_5_1_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
entropy,random,,5,1,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,144,52.51562428474426,"./trained_models/decisionTree_bank_1_entropy_random_None_5_1_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
entropy,random,7,5,1,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,145,52.872517585754395,"./trained_models/decisionTree_bank_1_entropy_random_7_5_1_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
entropy,random,20,5,1,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,146,53.23088812828064,"./trained_models/decisionTree_bank_1_entropy_random_20_5_1_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
gini,best,6,2,3,0.4834100735525564,auto,2019,,0.0,0.0,,0.4448104043915283,0.8827744846500929,0.0,0.0,0.0,147,53.58861184120178,"./trained_models/decisionTree_bank_1_gini_best_6_2_3_0.4834100735525564_auto_2019_None_0.0_None_0.4448104043915283.pkl"
entropy,random,18,5,1,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,148,53.94629788398743,"./trained_models/decisionTree_bank_1_entropy_random_18_5_1_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
entropy,random,7,5,1,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,149,54.29975175857544,"./trained_models/decisionTree_bank_1_entropy_random_7_5_1_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
entropy,random,15,5,1,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,150,54.65961837768555,"./trained_models/decisionTree_bank_1_entropy_random_15_5_1_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
entropy,random,6,5,1,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,151,55.01440215110779,"./trained_models/decisionTree_bank_1_entropy_random_6_5_1_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
entropy,random,18,5,1,0.4149309649315701,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,152,55.37395119667053,"./trained_models/decisionTree_bank_1_entropy_random_18_5_1_0.4149309649315701_None_2019_None_0.0_None_0.0.pkl"
entropy,random,14,5,1,0.459250191133532,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,153,55.72886538505554,"./trained_models/decisionTree_bank_1_entropy_random_14_5_1_0.459250191133532_None_2019_None_0.0_None_0.0.pkl"
entropy,random,13,5,1,0.459250191133532,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,154,56.084104776382446,"./trained_models/decisionTree_bank_1_entropy_random_13_5_1_0.459250191133532_None_2019_None_0.0_None_0.0.pkl"
entropy,random,13,5,1,0.459250191133532,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,155,56.44055914878845,"./trained_models/decisionTree_bank_1_entropy_random_13_5_1_0.459250191133532_None_2019_None_0.0_None_0.0.pkl"
entropy,random,11,5,1,0.459250191133532,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,156,56.798614263534546,"./trained_models/decisionTree_bank_1_entropy_random_11_5_1_0.459250191133532_None_2019_None_0.0_None_0.0.pkl"
entropy,random,13,2,1,0.459250191133532,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,157,57.15426301956177,"./trained_models/decisionTree_bank_1_entropy_random_13_2_1_0.459250191133532_None_2019_None_0.0_None_0.0.pkl"
entropy,random,18,2,1,0.459250191133532,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,158,57.51437258720398,"./trained_models/decisionTree_bank_1_entropy_random_18_2_1_0.459250191133532_None_2019_None_0.0_None_0.0.pkl"
entropy,random,11,2,1,0.459250191133532,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,159,57.86944937705994,"./trained_models/decisionTree_bank_1_entropy_random_11_2_1_0.459250191133532_None_2019_None_0.0_None_0.0.pkl"
entropy,random,15,2,1,0.459250191133532,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,160,58.227618932724,"./trained_models/decisionTree_bank_1_entropy_random_15_2_1_0.459250191133532_None_2019_None_0.0_None_0.0.pkl"
entropy,random,20,2,1,0.459250191133532,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,161,58.58311104774475,"./trained_models/decisionTree_bank_1_entropy_random_20_2_1_0.459250191133532_None_2019_None_0.0_None_0.0.pkl"
entropy,random,14,2,1,0.459250191133532,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,162,58.93822383880615,"./trained_models/decisionTree_bank_1_entropy_random_14_2_1_0.459250191133532_None_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.25236910553829955,sqrt,2019,,0.0,0.0,,0.6090279140577444,0.8827744846500929,0.0,0.0,0.0,163,59.294597864151,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.25236910553829955_sqrt_2019_None_0.0_None_0.6090279140577444.pkl"
entropy,random,15,2,1,0.459250191133532,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,164,59.65406608581543,"./trained_models/decisionTree_bank_1_entropy_random_15_2_1_0.459250191133532_None_2019_None_0.0_None_0.0.pkl"
entropy,random,11,2,1,0.45905318994284083,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,165,60.009621143341064,"./trained_models/decisionTree_bank_1_entropy_random_11_2_1_0.45905318994284083_None_2019_None_0.0_None_0.0.pkl"
entropy,random,20,2,1,0.2746538406679781,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,166,60.367918491363525,"./trained_models/decisionTree_bank_1_entropy_random_20_2_1_0.2746538406679781_None_2019_None_0.0_None_0.0.pkl"
entropy,random,20,2,1,0.2746538406679781,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,167,60.7264838218689,"./trained_models/decisionTree_bank_1_entropy_random_20_2_1_0.2746538406679781_None_2019_None_0.0_None_0.0.pkl"
entropy,random,20,2,1,0.2746538406679781,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,168,61.08511471748352,"./trained_models/decisionTree_bank_1_entropy_random_20_2_1_0.2746538406679781_None_2019_None_0.0_None_0.0.pkl"
gini,random,7,2,1,0.2746538406679781,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,169,61.44205570220947,"./trained_models/decisionTree_bank_1_gini_random_7_2_1_0.2746538406679781_None_2019_None_0.0_None_0.0.pkl"
gini,random,17,2,1,0.2746538406679781,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,170,61.80505895614624,"./trained_models/decisionTree_bank_1_gini_random_17_2_1_0.2746538406679781_None_2019_None_0.0_None_0.0.pkl"
gini,best,,5,3,0.04167269381152834,auto,2019,,0.0,0.0,,0.5430194729018446,0.8827744846500929,0.0,0.0,0.0,171,62.17188334465027,"./trained_models/decisionTree_bank_1_gini_best_None_5_3_0.04167269381152834_auto_2019_None_0.0_None_0.5430194729018446.pkl"
gini,random,12,2,1,0.2746538406679781,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,172,62.530622482299805,"./trained_models/decisionTree_bank_1_gini_random_12_2_1_0.2746538406679781_None_2019_None_0.0_None_0.0.pkl"
gini,random,18,2,1,0.2746538406679781,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,173,62.89211988449097,"./trained_models/decisionTree_bank_1_gini_random_18_2_1_0.2746538406679781_None_2019_None_0.0_None_0.0.pkl"
gini,random,16,2,1,0.2746538406679781,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,174,63.257299184799194,"./trained_models/decisionTree_bank_1_gini_random_16_2_1_0.2746538406679781_None_2019_None_0.0_None_0.0.pkl"
gini,random,5,2,1,0.2746538406679781,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,175,63.615633487701416,"./trained_models/decisionTree_bank_1_gini_random_5_2_1_0.2746538406679781_None_2019_None_0.0_None_0.0.pkl"
gini,random,15,2,1,0.0263602622534909,,2019,,0.0,0.0,,0.0,0.8882597540475979,0.02702604382384061,0.046438498771155995,0.007613588876525227,176,63.985798835754395,"./trained_models/decisionTree_bank_1_gini_random_15_2_1_0.0263602622534909_None_2019_None_0.0_None_0.0.pkl"
gini,random,6,2,1,0.0263602622534909,,2019,,0.0,0.0,,0.0,0.8880828098734849,0.02337054843455546,0.04027818023761229,0.006462916631498632,177,64.3534927368164,"./trained_models/decisionTree_bank_1_gini_random_6_2_1_0.0263602622534909_None_2019_None_0.0_None_0.0.pkl"
gini,random,18,2,1,0.0263602622534909,,2019,,0.0,0.0,,0.0,0.8882597540475979,0.02702604382384061,0.046438498771155995,0.007613588876525227,178,64.72378540039062,"./trained_models/decisionTree_bank_1_gini_random_18_2_1_0.0263602622534909_None_2019_None_0.0_None_0.0.pkl"
gini,random,12,2,1,0.0263602622534909,,2019,,0.0,0.0,,0.0,0.8882597540475979,0.02702604382384061,0.046438498771155995,0.007613588876525227,179,65.09465742111206,"./trained_models/decisionTree_bank_1_gini_random_12_2_1_0.0263602622534909_None_2019_None_0.0_None_0.0.pkl"
gini,best,16,2,1,0.0263602622534909,,2019,,0.0,0.0,,0.0,0.8937450234451031,0.010676303103096994,0.014907112270195422,0.006445493935998567,180,65.5045223236084,"./trained_models/decisionTree_bank_1_gini_best_16_2_1_0.0263602622534909_None_2019_None_0.0_None_0.0.pkl"
gini,best,7,2,4,0.0263602622534909,,2019,,0.0,0.0,,0.0,0.8937450234451031,0.010676303103096994,0.014907112270195422,0.006445493935998567,181,65.9069185256958,"./trained_models/decisionTree_bank_1_gini_best_7_2_4_0.0263602622534909_None_2019_None_0.0_None_0.0.pkl"
gini,best,5,2,4,0.0263602622534909,,2019,,0.0,0.0,,0.0,0.8937450234451031,0.010676303103096994,0.014907112270195422,0.006445493935998567,182,66.29818487167358,"./trained_models/decisionTree_bank_1_gini_best_5_2_4_0.0263602622534909_None_2019_None_0.0_None_0.0.pkl"
gini,best,8,2,4,0.0263602622534909,,2019,,0.0,0.0,,0.0,0.8937450234451031,0.010676303103096994,0.014907112270195422,0.006445493935998567,183,66.70165085792542,"./trained_models/decisionTree_bank_1_gini_best_8_2_4_0.0263602622534909_None_2019_None_0.0_None_0.0.pkl"
gini,best,8,2,4,0.0263602622534909,,2019,,0.0,0.0,,0.0,0.8937450234451031,0.010676303103096994,0.014907112270195422,0.006445493935998567,184,67.10632348060608,"./trained_models/decisionTree_bank_1_gini_best_8_2_4_0.0263602622534909_None_2019_None_0.0_None_0.0.pkl"
gini,best,11,2,1,0.0263602622534909,,2019,,0.0,0.0,,0.0,0.8937450234451031,0.010676303103096994,0.014907112270195422,0.006445493935998567,185,67.51275134086609,"./trained_models/decisionTree_bank_1_gini_best_11_2_1_0.0263602622534909_None_2019_None_0.0_None_0.0.pkl"
gini,best,12,2,1,0.0263602622534909,,2019,,0.0,0.0,,0.0,0.8937450234451031,0.010676303103096994,0.014907112270195422,0.006445493935998567,186,67.9217483997345,"./trained_models/decisionTree_bank_1_gini_best_12_2_1_0.0263602622534909_None_2019_None_0.0_None_0.0.pkl"
gini,best,19,2,1,0.2540184807575394,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,187,68.28656220436096,"./trained_models/decisionTree_bank_1_gini_best_19_2_1_0.2540184807575394_None_2019_None_0.0_None_0.0.pkl"
gini,best,18,2,1,0.2540184807575394,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,188,68.65402793884277,"./trained_models/decisionTree_bank_1_gini_best_18_2_1_0.2540184807575394_None_2019_None_0.0_None_0.0.pkl"
